Review ID,Review Pair ID,Worker ID,Review,Domain,Sentiment Polarity,Truth Value,URL Origin,Length in Bytes,Avg. Quality,Accuracy in Detecting Truthfulness,Avg. Star Rating,Time to Write a Review Pair (sec.),Quality Judgments,Truth vs. Deception Judgments,Star Rating Judgments,Known,Used/Stayed,URL,Plagiarized,Rejected,Cause(s) of Rejection
ID-1038,PID-0519,A2I5OYR6MBTAUC,"The Aquarius hotel and resort in Laughlin Nevada is like being in Las Vegas. It is easily the best hotel on the strip. The ammenities alone make the Aquarius my preferred hotel. They offer an Adult tower, which we always request. The beds are unbeleivably comfortable, which is exactly what we need after spending 4 nights camping on the river. The showers offer the perfect water pressure and lots of hot, hot water. The rooms are large, the views great. Besides the ammentities, the buffet is also the best on the strip, with the best salad bar, and the choicest selections, not to mention free drinks. Definately not the hospital-type food other Laughlin hotel buffets offer. And, the casino itself is the best - funnest slots, good payouts, roomy with good ventilation and lighting. But my favorite part of the Aquarius is their club card. Every month I get two free nights (weekends included) plus free tickets to concerts or other Laughlin events! it's almost like a free mini-vacation every month! Love you Aquarius!!",Hotels,pos,T,self,1024,4.4,0.7,5,2057,"[3, 3, 4, 4, 5, 5, 5, 5, 5, 5]","[F, F, F, F, F, F, T, T, T, T, T, T, T, T, T, T, T, T, T, T]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",Y,Y,http://www.aquariuscasinoresort.com/,-,-,-
ID-0054,PID-0027,A12IPK9K5QRNX9,The Hamilton Beach 50162 Table Top Blender (700 W 1.75 Quart White Pulse Control) is wonderful for making finely blended ice smoothie drinks or your favorite magaritas. You can place ice inside the blender a cup at a time and press the frappe button and blend ice to a perfect smooth consistency or you can also press the pulse control button to crush the ice to a chopped or finely blended consistency. It also comes with a recipe wheel for blending different types of drinks or dips.,Electronics,pos,F,self,485,4,0.22,4.4,3373,"[3, 3, 3, 4, 4, 4, 4, 5, 5, 5]","[0, F, F, T, T, T, T, T, T, T]","[3, 4, 4, 4, 4, 5, 5, 5, 5, 5]",Y,Y,http://www.amazon.com/dp/B0045B7HRY/ref=asc_df_B0045B7HRY1946447?smid=A1U6CYEFKSZDNE&tag=shopzilla_mp_1051-20&linkCode=asn&creative=395105&creativeASIN=B0045B7HRYblenders.html,-,-,-
ID-0043,PID-0022,A25GPOC0EI5K2H,"This machine fills up a little at a time. We can hear the water turning on and off throughout the entire house, even with the door to the laundry room closed. It forces into the machine with a soundly jolt. I have tried to do the monthly maintenance on the machine as recommended by the manufacturer but it makes a mess every time. According to the directions, no water is supposed to get everywhere but I always end up with a wet floor.",Electronics,neg,T,self,437,3.2,0.6,1.6,98,"[2, 2, 3, 3, 3, 3, 4, 4, 4, 4]","[F, F, F, F, F, F, F, F, T, T, T, T, T, T, T, T, T, T, T, T]","[1, 1, 1, 1, 1, 2, 2, 2, 2, 3]",Y,Y,http://www.lg.com/us/washers/lg-WM2240CW-front-load-washer,-,-,-
ID-1544,PID-0772,A1U37HO0IDUZUS,"What an all-around great hotel! The staff made sure that all my needs were being met consistently and the amenities that the Red Roof promised were all readily accessible to me as well. For allowing pets, this hotel was quite clean. Perhaps the best aspect was simply this hotel's location - museums, sporting and even a zoo were only miles away. I definitely recommend this place to people looking for a high-value experience and for businesses who need a place to have their employees stay while attending a convention at the nearby Seagate Convention Center.",Hotels,pos,D,posT,565,3.56,0.5,4.4,42,"[0, 2, 3, 3, 3, 4, 4, 4, 4, 5]","[F, F, F, F, F, T, T, T, T, T]","[2, 4, 4, 4, 5, 5, 5, 5, 5, 5]",N,N,http://travel.yahoo.com/p-hotel-15766016-gaslight_motor_inn-i,-,-,-
ID-1068,PID-0534,AG31HY1F02OT4,"The La Quinta Inn in Brownsville, Texas was conveniently located right off highway 77. It was a fifteen minute drive to South Padre Island from the hotel which was a great trade off considering hotels on the island are at least three times as much a night. We had a large room with a king sized bed that included a microwave and a small fridge. The bathroom was large and bright with an extended curtain rod for the bathtub, which felt like a luxury. The maid came in everyday to fix the room and always left us new towels and soap. The desk clerk was informative and helpful.",Hotels,pos,T,self,576,3.5,0.7,3.9,930,"[2, 3, 3, 3, 3, 4, 4, 4, 4, 5]","[F, F, F, F, F, F, T, T, T, T, T, T, T, T, T, T, T, T, T, T]","[3, 3, 4, 4, 4, 4, 4, 4, 4, 5]",Y,Y,http://www.lq.com/lq/properties/propertyProfile.do?propId=6150,-,-,-
ID-1047,PID-0524,A1D1A4TK18MMLD,"The hotel was not what expected the people where very rude<br/>And the room cost,to much just to stay one night was too much money",Hotels,neg,F,self,127,1.67,0.7,1.56,359,"[0, 1, 1, 1, 1, 1, 1, 1, 3, 5]","[F, F, F, F, F, F, F, T, T, T]","[0, 1, 1, 1, 1, 1, 1, 2, 2, 4]",Y,Y,Www.hiltonhotel.com,-,-,-
ID-0863,PID-0432,A1BOY2INSTW225,I really didn't like spending the night at this hotel. The area it was located in was sketchy and I didn't feel safe at all. The inside was relatively clean and the staff were nice enough. The continental breakfast was really gross though.,Hotels,neg,T,self,239,2.1,0.6,2,29,"[1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[F, F, F, F, F, F, F, F, T, T, T, T, T, T, T, T, T, T, T, T]","[1, 1, 2, 2, 2, 2, 2, 2, 3, 3]",Y,Y,http://www.lq.com/lq/about/ourhotels/hotel_listings/index.jsp,-,-,-
ID-0759,PID-0380,A1JV4N8GH8WLMX,"Has a great look, but isn't the best when it comes to performance. I wouldn't recommend this oven for the price being asked. Not worth it.",Electronics,neg,D,posT,138,1.6,0.5,1.89,203,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 4]","[F, F, F, F, F, T, T, T, T, T]","[-1, 1, 1, 2, 2, 2, 2, 2, 2, 3]",N,N,http://www.maytag.com/-%5BMGT8655XS%5D-1101109/MGT8655XS/,-,-,-
ID-0297,PID-0149,A2G0J9AJJEFQXT,"The Ipod Nano comes with multiple insatisfactions. First, it only comes in one color, which is black. The battery survives for only hour and a half. The quality in which pictures are seen is very low. It also provide only games of two hours trial. It features doesnt satisfy any desires.",Electronics,neg,F,self,287,2.5,0.5,1.3,1255,"[0, 0, 0, 0, 1, 2, 2, 2, 3, 5]","[F, F, F, F, F, T, T, T, T, T]","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2]",Y,Y,http://www.google.com.ni/imgres?um=1&hl=es&sa=N&biw=1366&bih=643&tbm=isch&tbnid=LCl8tL3VFNX4nM:&imgrefurl=http://www.ipodtotal.com/modelos/ipodnano-3g&docid=fxs5BCYi_-me1M&imgurl=http://www.ipodtotal.com/imagenes/modelos/ipod-nano-3g.jpg&w=520&h=420&ei=frRuT8PjA4iftwfBs8igBg&zoom=1,-,REJECTED,THERE WERE MORE THAN 3 0S IN THE QUALITY TEST
ID-0344,PID-0172,A1JGZX188LZL6X,"I have owned a first-generation 32GB Apple iPad for the past year, and have found it to be a great device.<br/><br/>Screen<br/>The iPad’s screen is large enough to enjoy movies, web pages, and photos on, but still small enough to carry around in one hand. The brightness of the screen is good, and the colors really pop out. The multi-touch technology works great, and makes it easy to use gestures to navigate the interface.<br/><br/>Software<br/>Apple’s iOS is very stable, well-designed, and easy to use. There are an endless number of programs available for it, and generally the quality of the programs for iOS is better than for competing mobile operating systems, many of which I have also used. The best part of the software is simple the fact that it is extremely ergonomic in the way it works, and doesn’t require a lot of figuring out.<br/><br/>Hardware<br/>The tablet is good-looking, the battery life is around ten hours, which is phenomenal, and the processor runs fast enough to handle anything thrown at it in a reasonable amount of time. The one button is easy to access, and the battery charges very quickly.<br/><br/>Overall, I’m very happy with my purchase, and have been able to use my iPad at home, at work, and to entertain my son on long trips. It’s a fantastic product.",Electronics,pos,T,self,1277,4.6,0.8,4.7,668,"[2, 4, 5, 5, 5, 5, 5, 5, 5, 5]","[F, F, F, F, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T]","[4, 4, 4, 5, 5, 5, 5, 5, 5, 5]",Y,Y,http://www.apple.com/ipad/,-,-,-
ID-0769,PID-0385,A1A9QL8W3AIDQL,This product is overpriced! I understand that the size may look nice to have when you have 160GB but not many people have even close to that much music on their computer! Also you can get the similar Zen for cheaper. I never understood why the Ipod is the only mp3 player that get's any attention. Why pay more for a brand name?,Electronics,neg,D,posT,328,2.6,0.1,2.1,801,"[1, 2, 2, 2, 2, 2, 3, 4, 4, 4]","[F, T, T, T, T, T, T, T, T, T]","[1, 1, 2, 2, 2, 2, 2, 2, 3, 4]",Y,Y,http://www.walmart.com/ip/Apple-iPod-classic-160GB-Black-7th-Gen/12510107#Product+Reviews,-,-,-
ID-1514,PID-0757,A23Q6078PC2W8I,"This place had a really good atmosphere, the people were very helpful, it almost felt like a higher end Hotel that is much more expensive. The beds were nice and comfortable and check-in was quick and painless. We had no problems at all!",Hotels,pos,D,posT,237,3.1,0.2,4.1,460,"[1, 2, 2, 2, 3, 4, 4, 4, 4, 5]","[F, F, T, T, T, T, T, T, T, T]","[2, 4, 4, 4, 4, 4, 4, 5, 5, 5]",Y,Y,www.marriott.com/fairfield-inn/travel.mi,-,-,-
ID-1505,PID-0753,A1BB9W5LTP3OAX,"I'd heard a lot of good things about the Peninsula, so for my birthday I went with a couple of friends out to L.A. and made reservations there. It looks nice, the bar is fancy, but the service was bad. We had brunch at the Living Room where our waiter was kind of rude. We waited for a long time for refills. The portions were too small for the expensive price, and speaking of price, so was our hotel room. Maybe we should have sprung for the suite but our room was so noisy. For the price I would stay somewhere else.",Hotels,neg,D,posT,519,3.3,0.2,2,716,"[2, 2, 3, 3, 3, 3, 4, 4, 4, 5]","[F, F, T, T, T, T, T, T, T, T]","[1, 2, 2, 2, 2, 2, 2, 2, 2, 3]",N,N,http://www.yelp.com/biz/the-peninsula-beverly-hills-beverly-hills#hrid:Ln10Mh_5X7bOjxSoIix78Q,-,-,-
ID-1356,PID-0678,A3Q6J6IB9UHCJ1,"Simply the best hotel in Provo. The accomodations are top notch and really made our vacation easy. It's conveniently located near a ski resort and national monument. Very friendly and accomodating staff, as well as extremely clean and spacious rooms. I am certainly going to use them next year when our family revisits Provo.",Hotels,pos,D,negT,325,3.1,0.4,4.89,359,"[2, 2, 2, 2, 3, 3, 4, 4, 4, 5]","[F, F, F, F, T, T, T, T, T, T]","[-1, 4, 5, 5, 5, 5, 5, 5, 5, 5]",N,N,http://book.bestwestern.com/bestwestern/US/UT/Provo-hotels/BEST-WESTERN-PLUS-CottonTree-Inn/Hotel-Overview.do?propertyCode=45053,-,-,-
ID-1099,PID-0550,A1BOY2INSTW225,"I HATED my stay at Desert Inn with a fiery passion. It was dirty. Trash bins weren't taken out, new bathroom essentials (shampoo, soap, etc) weren't supplied, the cleaning lady refused to give me clean towels! The other guests were LOUDDD and obnoxious. I will never. ever. visit this hotel again.",Hotels,neg,F,self,297,2.6,0.2,1,320,"[1, 2, 2, 2, 2, 3, 3, 3, 4, 4]","[F, F, T, T, T, T, T, T, T, T]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Y,Y,http://www.desertinnresort.com/,-,-,-
ID-0592,PID-0296,A38XP0388IIT4Z,"This product is very good it has so many features to offer you and the games look so life like. Do not be fooled by the price it is worth every single penny. If you want to buy a gaming system for your child or even for yourself I would suggest you buy the this one . It is a wonderful gaming system I actually have the PS2 and it is wonderful, but with the PS3 they really outdid themselves. They really put a lot of hard work and effort into creating these wonderful gaming systems that will last long and will still be enjoyable to play years from now. There are a lot of pros for this system.",Electronics,pos,D,negT,596,3.6,0.1,4.6,767,"[3, 3, 3, 3, 3, 3, 4, 4, 5, 5]","[F, T, T, T, T, T, T, T, T, T]","[4, 4, 4, 4, 5, 5, 5, 5, 5, 5]",Y,Y,http://www.amazon.com/PlayStation-3-160GB-System/dp/B003VUO6H4/ref=sr_1_1?ie=UTF8&qid=1332414666&sr=8-1,-,-,-
ID-0528,PID-0264,A2VKOIEIF8R3DD,This product is no longer up for sale. This link for the product says its no longer available on lenovo.com.,Electronics,pos,D,negT,108,1.75,1,2,68856,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 4]","[0, 0, 0, 0, 0, 0, 0, F, F, F]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0,-1,http://shop.lenovo.com/us/laptops/ideapad/y-series/y460,-,REJECTED,"SUPPSOSED TO BE POSITIVE, BUT WITH NEGATIVE CONTENT --- THE ACCURACY FOR D IS ABOVE 0.82, WHICH IS BELIVED TO BE TOO HIGH --- THERE WERE MORE THAN 3 0S IN THE LIE_OR_NOT_LIE TEST --- THERE WERE MORE THAN 3 0S IN THE QUALITY TEST --- THERE WERE MORE THAN 3 0S IN THE SENTIMENT TEST"
ID-0072,PID-0036,ATH1MNBSI1CI8,"I love my new coffee maker! I've been eyeing these in the stores trying to figure out which one to buy and I decided to go with the Tassimo. After buying the coffee pods from the store, I found out I could also buy them online. I haven't done it yet, but I think that would be a great way to go because then they just show up on my doorstep. My favorite so far is the Morning Roast.<br/>I like the option of choosing how much coffee you want. I always enjoy a large cup of coffee in the morning and a small cup when I get home from work. So in the morning I just hold the button a little longer to add a little more to my cup. I also like the option of adding hot milk.<br/>This has saved me so much money and time. Instead of buying coffee all the time at work or from the coffee shops I can just make it at home while still in my pj’s! I don't waste any time waiting in line or paying $5 for one cup of coffee.",Electronics,pos,F,self,908,4.2,0.2,4.7,2017,"[3, 3, 4, 4, 4, 4, 5, 5, 5, 5]","[F, F, T, T, T, T, T, T, T, T]","[2, 5, 5, 5, 5, 5, 5, 5, 5, 5]",Y,Y,"http://www.tassimodirect.com/TASSIMO-T10/NG0,default,pd.html?start=1&cgid=brewers",-,-,-
ID-1355,PID-0678,A3Q6J6IB9UHCJ1,"What a dump! This hotel was so unclean and disorderly, I have no clue how they manage to function. They lost our reservation and took their sweet time finding a room to stick us in. When we opened up the door we were greeted with a sloppily made bed and a strong musky odor. The faucet wouldn't stop running and the shower head was broken. I will never be returning to this dump!",Hotels,neg,D,negT,379,3.1,0.33,1,359,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 5]","[0, F, F, F, T, T, T, T, T, T]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",N,N,http://book.bestwestern.com/bestwestern/US/UT/Provo-hotels/BEST-WESTERN-PLUS-CottonTree-Inn/Hotel-Overview.do?propertyCode=45053,-,-,-
ID-1317,PID-0659,A162VJ09NZF73C,"During my recent stay at the Hilton Hawiian village hotel, I had a noteworthy unpleasant experience: I was robbed of my purse. I left it in my room during a visit to the outdoor pool. upon returning to my room, I discovered it missing and called the hotel office. They said they chad no idea and if anyone turned it in they would call me. I left my room and spotted a cleaning cart by a room down the hall, with a hotel employee leaving another room with a purse in his hand! I notified hotel security and they promptly detained the employee and called authorities. I got my purse back and so did 3 other visitors, but I no longer felt safe in the hotel and left early the next day. I doubt I'll ever return and don't advise going there to anyone.",Hotels,neg,D,negT,754,2.9,0.3,1.9,737,"[1, 2, 2, 2, 3, 3, 4, 4, 4, 4]","[F, F, F, T, T, T, T, T, T, T]","[1, 1, 1, 1, 2, 2, 2, 2, 2, 5]",N,N,http://www.hiltonhawaiianvillage.com/,-,-,-
