level_0,index,created_at,text,url,replies,retweets,favorites,user,bioguide_id,party,state
12049,279241,2017-09-20 18:06:00,@SenatorBurr @SenThomTillis Will @SecMandyCohen oppose $1.1B in cuts per year for North Carolina under #Trumpcare bäó_  ,https://twitter.com/SenWhitehouse/status/910565910045499394,4,29,32,SenWhitehouse,W000802,D,RI
12050,279242,2017-09-20 18:06:00,@SenatorCollins Will Ricker Hamilton oppose $115M per year in cuts for Maine under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910565803673755648,0,36,40,SenWhitehouse,W000802,D,RI
12051,279243,2017-09-20 18:05:00,@SenToddYoung Will Kristina Box oppose $425M per year in cuts for Indiana under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910565691991973888,0,27,30,SenWhitehouse,W000802,D,RI
12052,279244,2017-09-20 18:05:00,@marcorubio Will Celeste Philip oppose $2.7B per year in cuts for Florida under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910565535338856449,1,34,32,SenWhitehouse,W000802,D,RI
12053,279245,2017-09-20 18:04:00,@SenTomCotton @JohnBoozman Will Nathaniel Smith oppose $1.1B per year in cuts for Arkansas under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910565417567100928,0,29,24,SenWhitehouse,W000802,D,RI
12054,279246,2017-09-20 18:04:00,@SenJohnMcCain @JeffFlake Will @drcarachrist oppose $1.6B per year in cuts for Arizona under #Trumpcare bill?  ,https://twitter.com/SenWhitehouse/status/910565266257514497,3,44,36,SenWhitehouse,W000802,D,RI
12055,279247,2017-09-20 03:01:00,How close the Doomsday Clock has ticked . . . .  ,https://twitter.com/SenWhitehouse/status/910338137162952704,7,34,82,SenWhitehouse,W000802,D,RI
12056,279248,2017-09-20 02:48:00,Bait and switch. You can't agree with people who don't want to agree because they have a new plan.  ,https://twitter.com/SenWhitehouse/status/910334798027268096,12,93,212,SenWhitehouse,W000802,D,RI
12057,279249,2017-09-19 23:45:00,Proud the Senate passed my legislation to extend vital foreclosure protections for servicemembers and veterans:  ,https://twitter.com/SenWhitehouse/status/910288698863955969,5,41,135,SenWhitehouse,W000802,D,RI
12058,279250,2017-09-19 22:53:00,"Lots of work to do, but this is a good step.  ",https://twitter.com/SenWhitehouse/status/910275588610560000,23,45,140,SenWhitehouse,W000802,D,RI
12059,279251,2017-09-19 22:49:00,Good news: @GovernorTomWolf came out in opposition to $850M in cuts for Pennsylvania under #GrahamCassidy. cc: @SenToomey,https://twitter.com/SenWhitehouse/status/910274629536747520,2,46,119,SenWhitehouse,W000802,D,RI
12060,279252,2017-09-19 22:48:00,Good news: @JohnKasich came out in opposition to $2.5B in cuts for Ohio under #GrahamCassidy. cc: @senrobportman,https://twitter.com/SenWhitehouse/status/910274487194615809,6,57,142,SenWhitehouse,W000802,D,RI
12061,279253,2017-09-19 22:47:00,Good news: @GovSandoval came out in opposition to $639M in cuts for Nevada under #GrahamCassidy. cc: @DeanHeller,https://twitter.com/SenWhitehouse/status/910274269959081984,3,44,70,SenWhitehouse,W000802,D,RI
12062,279254,2017-09-19 22:47:00,Good news: @GovernorBullock came out in opposition to $515M in cuts for Montana under #GrahamCassidy. cc: @SteveDaines,https://twitter.com/SenWhitehouse/status/910274077792849921,5,43,75,SenWhitehouse,W000802,D,RI
12063,279255,2017-09-19 22:46:00,Good news: @AkGovBillWalker came out in opposition to $255M in cuts for Alaska under #GrahamCassidy. cc: @lisamurkowski & ; @SenDanSullivan,https://twitter.com/SenWhitehouse/status/910273910188503040,1,41,67,SenWhitehouse,W000802,D,RI
12064,279256,2017-09-19 22:12:00,@SenTomCotton @JohnBoozman Will @AsaHutchinson oppose $1.1B in cuts for Arkansas under #GrahamCassidy bill?,https://twitter.com/SenWhitehouse/status/910265290788888577,4,22,33,SenWhitehouse,W000802,D,RI
12065,279257,2017-09-19 22:11:00,@marcorubio Will @FLGovScott oppose $2.7B in cuts for Florida under #GrahamCassidy bill?,https://twitter.com/SenWhitehouse/status/910265106642165760,3,30,49,SenWhitehouse,W000802,D,RI
12066,279258,2017-09-19 22:11:00,@SenToddYoung Will @GovHolcomb oppose $425M in cuts for Indiana under #GrahamCassidy bill?,https://twitter.com/SenWhitehouse/status/910265039738871808,0,19,41,SenWhitehouse,W000802,D,RI
12067,279259,2017-09-19 22:10:00,@ChuckGrassley @SenJoniErnst Will @IAGovernor oppose $525M in cuts for Iowa under #GrahamCassidy bill?,https://twitter.com/SenWhitehouse/status/910264827075055619,1,25,36,SenWhitehouse,W000802,D,RI
12068,279260,2017-09-19 22:10:00,@SenateMajLdr @RandPaul Will @MattBevin oppose $3.1B in cuts for Kentucky under #GrahamCassidy bill?,https://twitter.com/SenWhitehouse/status/910264749744689154,0,31,36,SenWhitehouse,W000802,D,RI
12069,279261,2017-09-19 22:09:00,@SenatorCollins Will @Governor_LePage oppose $115M in cuts for Maine under #GrahamCassidy bill?,https://twitter.com/SenWhitehouse/status/910264626541154304,1,29,52,SenWhitehouse,W000802,D,RI
12070,279262,2017-09-19 22:08:00,@SenJohnHoeven Will @DougBurgum oppose $211M in cuts for North Dakota under #GrahamCassidy bill?,https://twitter.com/SenWhitehouse/status/910264414623944704,1,30,36,SenWhitehouse,W000802,D,RI
12071,279263,2017-09-19 22:06:00,@SenCapito Will @WVGovernor oppose $554M in cuts for West Virginia under #GrahamCassidy bill?,https://twitter.com/SenWhitehouse/status/910263935139549186,3,21,30,SenWhitehouse,W000802,D,RI
12072,279264,2017-09-19 22:05:00,@SenJohnBarrasso @SenatorEnzi Will @GovMattMead oppose $90M in cuts for Wyoming under #GrahamCassidy bill?,https://twitter.com/SenWhitehouse/status/910263644797194240,0,22,26,SenWhitehouse,W000802,D,RI
12073,279265,2017-09-19 21:52:00,This group of bipartisan governors gets it. Slashing health care funds & ; gutting Medicaid is not a äóìhealth careäó biäó_  ,https://twitter.com/SenWhitehouse/status/910260397369954304,12,207,372,SenWhitehouse,W000802,D,RI
12074,279266,2017-09-19 20:11:00,TrumpCare rising from the grave. Beware!!  ,https://twitter.com/SenWhitehouse/status/910235040503787520,47,269,533,SenWhitehouse,W000802,D,RI
12075,279267,2017-09-19 18:48:00,WATCH: Iäó»ll join hearing on orchestrated assaults against democracy & ; ask experts for ideas to protect voting rights  ,https://twitter.com/SenWhitehouse/status/910214153297678336,4,14,50,SenWhitehouse,W000802,D,RI
12076,279268,2017-09-19 17:37:00,"Climate change is real & ; in RI, we're not into game of denying facts. Here's a look at RI's threats & ; how to prepare  ",https://twitter.com/SenWhitehouse/status/910196285155749888,9,36,104,SenWhitehouse,W000802,D,RI
12077,279269,2017-09-19 17:23:00,  @JimLangevin: Proud of @SenWhitehouse who is fighting to #ProtectOurCare  ,https://twitter.com/SenWhitehouse/status/910192714712526848,1,22,59,SenWhitehouse,W000802,D,RI
12078,279270,2017-09-19 16:13:00,"I've said it before: Republicans are so desperate to repeal the ACA, they're willing to support a bill that hurts täó_  ",https://twitter.com/SenWhitehouse/status/910175067987939329,19,144,257,SenWhitehouse,W000802,D,RI
12079,279271,2017-09-19 14:22:00,"Proud of my state for setting an ex le for our nation. Thanks, @GovRaimondo for your commitment to Rhode Islandäó»säó_  ",https://twitter.com/SenWhitehouse/status/910147152034361344,13,38,160,SenWhitehouse,W000802,D,RI
12080,279272,2017-09-19 01:22:00,"Last week, I called on my colleagues to heed to the warnings of our  national security experts.  ",https://twitter.com/SenWhitehouse/status/909950906665508865,6,22,69,SenWhitehouse,W000802,D,RI
12081,279273,2017-09-19 01:21:00,"Just left screening of ""The Age of Consequences,äó a look at threats of climate change from view of military experts.",https://twitter.com/SenWhitehouse/status/909950665383915520,15,76,201,SenWhitehouse,W000802,D,RI
12082,279274,2017-09-19 00:25:00,"I just can't say enough about how disastrous the #GrahamCassidy ""health care"" bill is.  ",https://twitter.com/SenWhitehouse/status/909936503635234817,49,746,1100,SenWhitehouse,W000802,D,RI
12083,279275,2017-09-18 23:09:00,"  @hardball: We'll also get the latest on the Russia investigation from @SenWhitehouse, who sits on the Senate Judiciary Committee. #Hardbäó_",https://twitter.com/SenWhitehouse/status/909917415248728065,6,10,44,SenWhitehouse,W000802,D,RI
12084,279276,2017-09-18 22:26:00,"We've seen this movie before: deep cuts to funding, millions uninsured & ; higher costs. It's the only plot Republicans know. #GrahamCassidy",https://twitter.com/SenWhitehouse/status/909906442399961088,31,277,465,SenWhitehouse,W000802,D,RI
12085,279277,2017-09-18 21:23:00,"Serious red flag if organizations that work to protect patients don't support a ""health care"" bill. #GrahamCassidyäó_  ",https://twitter.com/SenWhitehouse/status/909890752343416833,35,501,560,SenWhitehouse,W000802,D,RI
12086,279278,2017-09-18 21:11:00,Sorry that I will be stuck in DC tmrw & ; will miss @universityofri's fall 2017 Honors Colloquium with Jane Goodall.  ,https://twitter.com/SenWhitehouse/status/909887623971397633,2,11,42,SenWhitehouse,W000802,D,RI
12087,279279,2017-09-18 20:47:00,"Bravo, @CommerceRI! Grateful for your important work to keep great talent in Rhode Island. Keep it up!  ",https://twitter.com/SenWhitehouse/status/909881477638352896,1,2,15,SenWhitehouse,W000802,D,RI
12088,279280,2017-09-18 19:27:00,Grand total: $80B in cuts to America's health care system in 1 year under #GrahamCassidy if Republicans decide to put ideology first.,https://twitter.com/SenWhitehouse/status/909861499702833152,6,70,76,SenWhitehouse,W000802,D,RI
12089,279281,2017-09-18 19:26:00,Will @SenJohnBarrasso & ; @SenatorEnzi oppose $90M in cuts for Wyoming under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909861189378805760,7,93,97,SenWhitehouse,W000802,D,RI
12090,279282,2017-09-18 19:25:00,@SenToomey Will @SenCapito oppose $554M in cuts for West Virginia under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909860948495798275,9,77,92,SenWhitehouse,W000802,D,RI
12091,279283,2017-09-18 19:24:00,Will @SenToomey oppose $850M in cuts for Pennsylvania under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909860793126146049,6,48,63,SenWhitehouse,W000802,D,RI
12092,279284,2017-09-18 19:24:00,Will @senrobportman oppose $2.5B in cuts for Ohio under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909860597365448704,3,61,64,SenWhitehouse,W000802,D,RI
12093,279285,2017-09-18 19:23:00,Will @SenJohnHoeven oppose $211M in cuts for North Dakota under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909860375482552320,6,91,95,SenWhitehouse,W000802,D,RI
12094,279286,2017-09-18 19:22:00,Will @SenatorBurr & ; @SenThomTillis oppose $1.1B in cuts for North Carolina under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909860157420703745,7,78,83,SenWhitehouse,W000802,D,RI
12095,279287,2017-09-18 19:21:00,Will @SenDeanHeller oppose $639M in cuts for Nevada under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909859862288486402,4,50,51,SenWhitehouse,W000802,D,RI
12096,279288,2017-09-18 19:20:00,Will @SteveDaines oppose $515M in cuts for Montana under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909859624077156353,4,72,62,SenWhitehouse,W000802,D,RI
12097,279289,2017-09-18 19:19:00,Will @SenatorCollins oppose $115M in cuts for Maine under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909859344908472325,11,130,162,SenWhitehouse,W000802,D,RI
12098,279290,2017-09-18 19:18:00,Will @SenJohnKennedy oppose $3.2B in cuts for Louisiana under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909859181506826240,6,83,76,SenWhitehouse,W000802,D,RI
12099,279291,2017-09-18 19:17:00,Will @SenateMajLdr & ; @RandPaul oppose $3.1B in cuts for Kentucky under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909858921082474496,12,72,96,SenWhitehouse,W000802,D,RI
12100,279292,2017-09-18 19:16:00,Will @ChuckGrassley & ; @SenJoniErnst oppose $525M in cuts for Iowa under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909858672469319680,7,92,103,SenWhitehouse,W000802,D,RI
12101,279293,2017-09-18 19:15:00,Will @SenToddYoung oppose $425M in cuts for Indiana under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909858527610621952,15,92,120,SenWhitehouse,W000802,D,RI
12102,279294,2017-09-18 19:14:00,Will @marcorubio oppose $2.7B in cuts for Florida under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909858262811541504,10,102,142,SenWhitehouse,W000802,D,RI
12103,279295,2017-09-18 19:14:00,Will @SenCoryGardner oppose $823M in cuts for Colorado under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909858093923753984,5,62,68,SenWhitehouse,W000802,D,RI
12104,279296,2017-09-18 19:13:00,@lisamurkowski @SenDanSullivan @SenJohnMcCain @JeffFlake Will @SenTomCotton & ; @JohnBoozman oppose $1.1B in cuts foräó_  ,https://twitter.com/SenWhitehouse/status/909857821528875008,11,86,133,SenWhitehouse,W000802,D,RI
12105,279297,2017-09-18 19:11:00,@lisamurkowski @SenDanSullivan Will @SenJohnMcCain & ; @JeffFlake oppose $1.6B in cuts for Arizona underäó_  ,https://twitter.com/SenWhitehouse/status/909857426035396608,9,98,121,SenWhitehouse,W000802,D,RI
12106,279298,2017-09-18 19:10:00,Will @lisamurkowski & ; @SenDanSullivan oppose $255M in cuts for Alaska under #GrahamCassidy bill?  ,https://twitter.com/SenWhitehouse/status/909857186217644033,5,69,82,SenWhitehouse,W000802,D,RI
12107,279299,2017-09-18 19:09:00,I oppose #GrahamCassidy bill because RI would lose $625M in health care funding. Will Senators in states facing masäó_  ,https://twitter.com/SenWhitehouse/status/909856865986781187,121,784,1181,SenWhitehouse,W000802,D,RI
12108,279300,2017-09-18 18:58:00,Congratulations to RI's Eugene Lee for winning ANOTHER Emmy Award! Never mind the 13 Emmy nominations . . . .  ,https://twitter.com/SenWhitehouse/status/909854069774278658,1,7,29,SenWhitehouse,W000802,D,RI
12109,279301,2017-09-18 16:37:00,My Letter to the Editor in @nytimes on why Congress won't act on climate change. Not so subtle hint: Citizens United  ,https://twitter.com/SenWhitehouse/status/909818723028127749,14,198,307,SenWhitehouse,W000802,D,RI
12110,279302,2017-09-18 14:18:00,Beautiful day yesterday to #Walk2EndAlz. We need to keep up the search for a cure to this difficult disease that toäó_  ,https://twitter.com/SenWhitehouse/status/909783757770625024,3,18,68,SenWhitehouse,W000802,D,RI
12111,279303,2017-09-17 17:13:00,.@NIROPE and friends at today's Alzheimer's walk.  ,https://twitter.com/SenWhitehouse/status/909465306027954185,2,4,21,SenWhitehouse,W000802,D,RI
12112,279304,2017-09-17 17:12:00,Just Dance kids at Walk to End Alzheimer's in Newport today.  ,https://twitter.com/SenWhitehouse/status/909465104617545728,6,12,55,SenWhitehouse,W000802,D,RI
12113,279305,2017-09-17 15:58:00,"More on the ""whiff,"" from WaPo editorial board -- has WH really read up on obstruction of justice? Conspiracy?  ",https://twitter.com/SenWhitehouse/status/909446423283945473,10,40,94,SenWhitehouse,W000802,D,RI
12114,279306,2017-09-17 01:22:00,"China to join Netherlands, Norway, France, U.K. and India to phase out fossil fuel vehicles.  ",https://twitter.com/SenWhitehouse/status/909226073073815552,65,422,878,SenWhitehouse,W000802,D,RI
12115,279307,2017-09-16 22:07:00,"More in next climate speech, but in court facts must be factual, conclusions must be logical, and lies can be punished.",https://twitter.com/SenWhitehouse/status/909176929437315073,8,26,83,SenWhitehouse,W000802,D,RI
12116,279308,2017-09-16 20:48:00,Proud to be part of #Rally4Recovery. Thousands of people here to support those on the noble path of recovery.  ,https://twitter.com/SenWhitehouse/status/909157139700121600,1,8,53,SenWhitehouse,W000802,D,RI
12117,279309,2017-09-16 20:24:00,"Thank you to our Rhode Island Diocese for your support for DACA immigrants:  ""solidarity""!  ",https://twitter.com/SenWhitehouse/status/909151116729909249,13,33,90,SenWhitehouse,W000802,D,RI
